ordinal,case_id,category,conversation_id,turn_index,http_status,question,answer,citations_text,evidence_titles_joined,answer_quality_score_0_10,factual_correctness_0_4,question_focus_0_2,completeness_0_1_5,citation_support_0_1_5,clarity_style_0_1,cap_rule_applied,critical_fail,retrieval_evidence_score_0_10,missing_expected_slots_joined,forbidden_hits_joined,audit_notes
420,G5K_0420,memory_multiturn,G5K_MEM_BIEN_GIOI_DBP_14,1,200,So sánh Biên giới 1950 với Điện Biên Phủ 1954.,"Biên giới Thu Đông 1950 và Điện Biên Phủ 1954 đều thuộc kháng chiến chống Pháp, nhưng khác nhau về vai trò và mức độ quyết định: Biên giới 1950 chủ yếu nhằm khai thông biên giới, mở rộng căn cứ và đưa kháng chiến sang thế chủ động hơn, còn Điện Biên Phủ 1954 là thắng lợi quyết định, kết thúc vào ngày 7/5/1954 và tác động trực tiếp tới đàm phán Genève, làm phá sản Kế hoạch Nava. [1][4]","[1]: So sánh Chiến dịch Biên giới 1950 và Chiến dịch Điện Biên Phủ 1954 :: Chuẩn hóa theo canonical fact BIEN_GIOI_1950_VS_DBP_1954: Chiến dịch Biên giới Thu Đông 1950 thuộc kháng chiến chống Pháp, chủ yếu khai thông biên giới, mở rộng căn cứ và đưa kháng chiến sang thế chủ động hơn; Điện Biên Phủ 1954 cũng thuộc kháng chiến chống Pháp nhưng là chiến thắng quyết định, kết thúc thắng lợi ngày 7/5/1954 và tác động trực tiếp... | [4]: Chiến thắng Điện Biên Phủ - canonical answer evidence :: Ngày 7/5/1954, Chiến dịch Điện Biên Phủ kết thúc thắng lợi. Chiến thắng làm phá sản Kế hoạch Nava và tác động trực tiếp đến đàm phán Genève.",So sánh Chiến dịch Biên giới 1950 và Chiến dịch Điện Biên Phủ 1954 | Ý nghĩa Chiến thắng Điện Biên Phủ 1954 | So sánh Điện Biên Phủ 1954 và Chiến dịch Hồ Chí Minh 1975 | Chiến thắng Điện Biên Phủ - canonical answer evidence | Mốc ngày 7/5/1954 trong lịch sử Việt Nam 1945-1954,10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
421,G5K_0421,memory_multiturn,G5K_MEM_BIEN_GIOI_DBP_14,2,200,Mốc nào là thắng lợi quyết định năm 1954?,"Mốc thắng lợi quyết định năm 1954 là Chiến dịch Điện Biên Phủ: mở màn ngày 13/3/1954 với trận Him Lam, diễn ra 56 ngày đêm và kết thúc thắng lợi vào ngày 7/5/1954. [1]","[1]: Mở màn Chiến dịch Điện Biên Phủ :: Chuẩn hóa theo canonical fact DBP_1954_MILESTONES: Các mốc ổn định của Chiến dịch Điện Biên Phủ: mở màn ngày 13/3/1954 với trận Him Lam, diễn ra 56 ngày đêm, và kết thúc thắng lợi ngày 7/5/1954.. [TITLE] Mở màn Chiến dịch Điện Biên Phủ - canonical answer evidence [SUMMARY] Ngày 13/3/1954, Chiến dịch Điện Biên Phủ mở màn với trận Him Lam. [YEAR] 195...",Mở màn Chiến dịch Điện Biên Phủ | Chiến thắng Phước Long cuối 1974 - đầu 1975 | Đại hội II năm 1951 và Đảng Lao động Việt Nam | Tổng tuyển cử thống nhất dự kiến năm 1956 sau Hiệp định Genève | Năm 1975: Tổng tiến công mùa Xuân và giải phóng miền Nam,5.4,1.6,1.2,0.6,1.0,1.0,,False,9.0,Biên giới Thu Đông 1950 | khai thông biên giới | kháng chiến chống Pháp,,
422,G5K_0422,memory_multiturn,G5K_MEM_BIEN_GIOI_DBP_14,3,200,Mốc nào khai thông biên giới?,"Mốc khai thông biên giới là **Chiến dịch Biên giới Thu-Đông 1950**, vì chiến dịch này có ý nghĩa **khai thông biên giới**, **mở rộng căn cứ địa** và giúp ta chuyển sang **thế chủ động** trong kháng chiến chống Pháp. [1]","[1]: Chiến dịch Biên giới Thu-Đông 1950 :: Chuẩn hóa theo canonical fact BIEN_GIOI_1950_MEANING: Chiến dịch Biên giới Thu Đông 1950 có ý nghĩa khai thông biên giới, mở rộng căn cứ địa và giúp cuộc kháng chiến chống Pháp chuyển sang thế chủ động hơn.. [TITLE] Chiến dịch Biên giới Thu-Đông 1950 - canonical answer evidence [SUMMARY] Chiến dịch Biên giới Thu-Đông 1950 khai thông biên giới Việt-...",Chiến dịch Biên giới Thu-Đông 1950 | Diễn biến chính thời kỳ 1945-1954 | Đồng Khởi là chuyển biến quan trọng ở miền Nam | Huế được giải phóng ngày 26/3/1975 | Ngày 10/3/1975 mở màn chiến dịch Tây Nguyên tại Buôn Ma Thuột,8.9,3.7,2.0,1.2,1.0,1.0,,False,10.0,Điện Biên Phủ 1954,,
423,G5K_0423,memory_multiturn,G5K_MEM_CUONG_LINH_15,1,200,Cương lĩnh đầu năm 1930 và Luận cương tháng 10/1930 khác nhau thế nào?,"Cương lĩnh chính trị đầu năm 1930 là văn kiện mở đầu do Nguyễn Ái Quốc khởi thảo, đặt nền tảng đường lối cách mạng và nhấn mạnh độc lập dân tộc; còn Luận cương chính trị tháng 10/1930 là văn kiện do Trần Phú gắn với việc tiếp tục định hướng đường lối của Đảng sau khi thành lập. Vì vậy, khác nhau chủ yếu ở thời điểm ra đời, người gắn với văn kiện và vai trò của mỗi văn kiện trong tiến trình cách mạng 1930. [1]","[1]: Thông qua Luận cương chính trị tháng 10/1930 :: Chuẩn hóa theo canonical fact CUONG_LINH_VS_LUAN_CUONG_1930: Cương lĩnh chính trị đầu tiên đầu năm 1930 gắn với Nguyễn Ái Quốc và đặt nền tảng đường lối cách mạng, nhấn mạnh độc lập dân tộc; Luận cương chính trị tháng 10/1930 gắn với Trần Phú và là văn kiện tiếp tục định hướng đường lối của Đảng sau khi thành lập.. [TITLE] Thông qua Luận cương chín...",Thông qua Luận cương chính trị tháng 10/1930 | So sánh Cương lĩnh đầu tiên và Luận cương chính trị tháng 10/1930 | Ngày 10/3/1975 mở màn chiến dịch Tây Nguyên tại Buôn Ma Thuột | Xô viết Nghệ Tĩnh trong cao trào 1930-1931 | Năm 1930: Đảng Cộng sản Việt Nam ra đời và cao trào 1930-1931,10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
424,G5K_0424,memory_multiturn,G5K_MEM_CUONG_LINH_15,2,200,Văn kiện nào gắn với Trần Phú?,"Cương lĩnh chính trị đầu năm 1930 gắn với Nguyễn Ái Quốc, nhấn mạnh nhiệm vụ giải phóng dân tộc và đặt nền tảng đường lối cách mạng; còn Luận cương chính trị tháng 10/1930 gắn với Trần Phú, tiếp tục định hướng đường lối của Đảng sau khi thành lập. Văn kiện gắn với Trần Phú là **Luận cương chính trị tháng 10/1930**. [1]","[1]: Thông qua Luận cương chính trị tháng 10/1930 :: Chuẩn hóa theo canonical fact CUONG_LINH_VS_LUAN_CUONG_1930: Cương lĩnh chính trị đầu tiên đầu năm 1930 gắn với Nguyễn Ái Quốc và đặt nền tảng đường lối cách mạng, nhấn mạnh độc lập dân tộc; Luận cương chính trị tháng 10/1930 gắn với Trần Phú và là văn kiện tiếp tục định hướng đường lối của Đảng sau khi thành lập.. [TITLE] Thông qua Luận cương chín...","Thông qua Luận cương chính trị tháng 10/1930 | Trần Phú được bầu làm Tổng Bí thư đầu tiên của Đảng | Trận Phước Long (12-1974 – 1-1975) – quân ta tiêu diệt lực lượng VNCH, thử phản ứng Mỹ | Đảng Cộng sản Đông Dương chính thức ra đời | Phong trào Xô Viết Nghệ Tĩnh",10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
425,G5K_0425,memory_multiturn,G5K_MEM_ANTI_US_16,1,200,Các mốc chống Mỹ từ 1960 đến 1973 nên nhớ ra sao?,Các mốc chống Mỹ từ 1960 đến 1973 nên nhớ theo trục này: năm **1960** Mặt trận Dân tộc Giải phóng miền Nam ra đời; năm **1968** có Tết Mậu Thân; năm **1972** có “Điện Biên Phủ trên không” đánh bại B-52; và ngày **27/1/1973** ký Hiệp định Paris. [1],[1]: Timeline chuẩn hóa giai đoạn 1954-1975 :: Chuẩn hóa theo canonical fact ANTI_US_1960_1973_TIMELINE: Các mốc chống Mỹ 1960-1973 có thể sắp xếp ngắn: năm 1960 Mặt trận Dân tộc Giải phóng miền Nam ra đời; năm 1968 Tết Mậu Thân tạo tác động chính trị lớn; cuối năm 1972 Điện Biên Phủ trên không đánh bại B-52; ngày 27/1/1973 ký Hiệp định Paris.. [TITLE] Timeline chuẩn hóa giai đoạn 1954-1975 [SU...,Timeline chuẩn hóa giai đoạn 1954-1975 | Việt Nam hóa chiến tranh giai đoạn 1969-1973 | Đồng Khởi là chuyển biến quan trọng ở miền Nam | Chiến thắng Phước Long cuối 1974 - đầu 1975 | Đại hội II năm 1951 và Đảng Lao động Việt Nam,10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
426,G5K_0426,memory_multiturn,G5K_MEM_ANTI_US_16,2,200,Mốc 1968 trong tuyến đó là gì?,"Tết Mậu Thân 1968 là cuộc tổng tiến công tạo tác động chính trị lớn, ảnh hưởng dư luận Mỹ và thúc đẩy đàm phán; Hiệp định Paris 1973 là văn kiện ngoại giao về chấm dứt chiến tranh, lập lại hòa bình và gắn với việc Mỹ rút quân. Hai mốc liên hệ nhưng khác bản chất [1]","[1]: Ý nghĩa Hiệp định Paris 1973 :: Chuẩn hóa theo canonical fact TET_MAU_THAN_VS_PARIS_1973: Tết Mậu Thân 1968 là cuộc tổng tiến công tạo tác động chính trị lớn, ảnh hưởng dư luận Mỹ và thúc đẩy đàm phán; Hiệp định Paris 1973 là văn kiện ngoại giao về chấm dứt chiến tranh, lập lại hòa bình và gắn với việc Mỹ rút quân. Hai mốc liên hệ nhưng khác bản chất.. [TITLE] Ý nghĩa Hiệp định P...",Ý nghĩa Hiệp định Paris 1973 | Phân biệt Hiệp định Genève 1954 và Hiệp định Paris 1973 | Bối cảnh chính của Hiệp định Paris 1973 | Nguồn trực tiếp: cục diện sau Hiệp định Paris | Năm 1968: Tổng tiến công và nổi dậy Tết Mậu Thân,6.75,2.8,1.2,0.75,1.0,1.0,,False,9.0,1960 | 1972,,
427,G5K_0427,memory_multiturn,G5K_MEM_ANTI_FRENCH_17,1,200,Kháng chiến chống Pháp 1946-1954 có các mốc chính nào?,Timeline kháng chiến chống Pháp 1946-1954 có thể tóm tắt: Toàn quốc kháng chiến ngày 19/12/1946; Chiến dịch Biên giới Thu Đông 1950 đưa kháng chiến sang thế chủ động hơn; năm 1954 Chiến thắng Điện Biên Phủ và Hiệp định Genève [1],[1]: Diễn biến chính thời kỳ 1945-1954 :: Chuẩn hóa theo canonical fact ANTI_FRENCH_1946_1954_TIMELINE: Timeline kháng chiến chống Pháp 1946-1954 có thể tóm tắt: Toàn quốc kháng chiến ngày 19/12/1946; Chiến dịch Biên giới Thu Đông 1950 đưa kháng chiến sang thế chủ động hơn; năm 1954 Chiến thắng Điện Biên Phủ và Hiệp định Genève.. [TITLE] Diễn biến chính thời kỳ 1945-1954 [SUMMARY] Thời kỳ ...,"Diễn biến chính thời kỳ 1945-1954 | Đại hội II năm 1951 và Đảng Lao động Việt Nam | Lời kêu gọi thi đua ái quốc ngày 11/6/1948 | Cao trào kháng Nhật cứu nước năm 1945 | Năm 1946: Hiệp định Sơ bộ, Tạm ước và Toàn quốc kháng chiến",10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
428,G5K_0428,memory_multiturn,G5K_MEM_ANTI_FRENCH_17,2,200,Mốc cuối của tuyến đó là chiến thắng nào?,Mốc cuối của tuyến đó là **chiến thắng Phước Long** vào cuối năm 1974 - đầu năm 1975. [1],"[1]: Nguồn Stage20G2: Chiến thắng Phước Long và quyết tâm giải phóng miền Nam :: Chiến thắng Phước Long cuối năm 1974 - đầu năm 1975 có ý nghĩa thăm dò phản ứng của Mỹ, cho thấy khả năng giải phóng địa bàn cấp tỉnh và tác động đến quyết tâm giải phóng miền Nam.",Nguồn Stage20G2: Chiến thắng Phước Long và quyết tâm giải phóng miền Nam | Đường 9 trong Chiến dịch Đường 9 - Nam Lào năm 1971 | Ngày 10/3/1975 mở màn chiến dịch Tây Nguyên tại Buôn Ma Thuột | Chiến thắng Bình Giã 1964 | Huế được giải phóng ngày 26/3/1975,4.65,1.5,1.2,0.5,0.45,1.0,weak displayed citation support,True,8.5,Biên giới 1950 | Điện Biên Phủ 1954,,
429,G5K_0429,memory_multiturn,G5K_MEM_HCM_CAMPAIGN_18,1,200,Chiến dịch Hồ Chí Minh có phải mở đầu mùa Xuân 1975 không?,"Không. **Chiến dịch Hồ Chí Minh là chiến dịch cuối cùng** của cuộc Tổng tiến công và nổi dậy mùa Xuân 1975; chiến dịch này diễn ra đến **30/4/1975**, khi **Sài Gòn** được giải phóng và **chính quyền Sài Gòn đầu hàng**. Mở đầu mùa Xuân 1975 là **Chiến dịch Tây Nguyên**, với điểm then chốt là Buôn Ma Thuột. [1][2]","[1]: Ý nghĩa Chiến dịch Hồ Chí Minh và Đại thắng mùa Xuân 1975 :: Chuẩn hóa theo canonical fact HO_CHI_MINH_CAMPAIGN_FINAL: Không. Tổng tiến công mùa Xuân 1975 mở đầu bằng Chiến dịch Tây Nguyên, nổi bật là Buôn Ma Thuột; Chiến dịch Hồ Chí Minh là chiến dịch cuối cùng và quyết định, kết thúc bằng mốc 30/4/1975 khi Sài Gòn được giải phóng và chính quyền Sài Gòn đầu hàng.. [TITLE] Ý nghĩa Chiến dịch Hồ Chí Minh và Đ... | [2]: Ngày 30/4/1975 - Dinh Độc Lập bị chiếm và chính quyền Sài Gòn đầu hàng :: Ngày 30/4/1975, quân giải phóng chiếm Dinh Độc Lập và buộc Tổng thống Dương Văn Minh tuyên bố đầu hàng không điều kiện. Mốc này báo hiệu toàn thắng của Chiến dịch Hồ Chí Minh và gắn với kết thúc thắng lợi cuộc kháng chiến chống Mỹ, cứu nước.",Ý nghĩa Chiến dịch Hồ Chí Minh và Đại thắng mùa Xuân 1975 | Ngày 30/4/1975 - Dinh Độc Lập bị chiếm và chính quyền Sài Gòn đầu hàng | Nguồn chứng minh 30/4/1975 là mốc kết thúc chiến tranh và thống nhất đất nước | So sánh Điện Biên Phủ 1954 và Chiến dịch Hồ Chí Minh 1975 | Trận Buôn Ma Thuột mở màn then chốt,10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
430,G5K_0430,memory_multiturn,G5K_MEM_HCM_CAMPAIGN_18,2,200,Vậy chiến dịch đó giữ vai trò gì?,"Không, Chiến dịch Hồ Chí Minh không phải là mở đầu mùa Xuân 1975; mùa Xuân 1975 mở đầu từ Tây Nguyên, nổi bật là Buôn Ma Thuột. Chiến dịch Hồ Chí Minh là chiến dịch cuối cùng, giữ vai trò quyết định trong Tổng tiến công và nổi dậy mùa Xuân 1975, dẫn đến mốc 30/4/1975 khi Sài Gòn được giải phóng và chính quyền Sài Gòn đầu hàng. [1][2]","[1]: Ý nghĩa Chiến dịch Hồ Chí Minh và Đại thắng mùa Xuân 1975 :: Chuẩn hóa theo canonical fact HO_CHI_MINH_CAMPAIGN_FINAL: Không. Tổng tiến công mùa Xuân 1975 mở đầu bằng Chiến dịch Tây Nguyên, nổi bật là Buôn Ma Thuột; Chiến dịch Hồ Chí Minh là chiến dịch cuối cùng và quyết định, kết thúc bằng mốc 30/4/1975 khi Sài Gòn được giải phóng và chính quyền Sài Gòn đầu hàng.. [TITLE] Ý nghĩa Chiến dịch Hồ Chí Minh và Đ... | [2]: Ngày 30/4/1975 - Dinh Độc Lập bị chiếm và chính quyền Sài Gòn đầu hàng :: Ngày 30/4/1975, quân giải phóng chiếm Dinh Độc Lập và buộc Tổng thống Dương Văn Minh tuyên bố đầu hàng không điều kiện. Mốc này báo hiệu toàn thắng của Chiến dịch Hồ Chí Minh và gắn với kết thúc thắng lợi cuộc kháng chiến chống Mỹ, cứu nước.",Ý nghĩa Chiến dịch Hồ Chí Minh và Đại thắng mùa Xuân 1975 | Ngày 30/4/1975 - Dinh Độc Lập bị chiếm và chính quyền Sài Gòn đầu hàng | Nguồn chứng minh 30/4/1975 là mốc kết thúc chiến tranh và thống nhất đất nước | So sánh Điện Biên Phủ 1954 và Chiến dịch Hồ Chí Minh 1975 | Trận Buôn Ma Thuột mở màn then chốt,10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
431,G5K_0431,memory_multiturn,G5K_MEM_VNTTGPQ_19,1,200,Đội Việt Nam Tuyên truyền Giải phóng quân khác Việt Minh thế nào?,"Việt Minh là một mặt trận chính trị ra đời năm 1941 để tập hợp lực lượng giải phóng dân tộc, còn Đội Việt Nam Tuyên truyền Giải phóng quân là lực lượng vũ trang cách mạng thành lập ngày 22/12/1944; vì vậy, hai tổ chức khác nhau về tính chất và thời điểm ra đời. [1][3]","[1]: Đội Việt Nam Tuyên truyền Giải phóng quân thành lập ngày 22/12/1944 :: Chuẩn hóa theo canonical fact VNTTGPQ_VS_VIET_MINH: Việt Minh là mặt trận chính trị ra đời năm 1941 để tập hợp lực lượng giải phóng dân tộc; Đội Việt Nam Tuyên truyền Giải phóng quân thành lập ngày 22/12/1944 là lực lượng vũ trang cách mạng. Hai tổ chức khác nhau về tính chất và thời điểm.. [TITLE] Đội Việt Nam Tuyên truyền Giải phóng quân thành lậ... | [3]: Hội nghị Trung ương 8 năm 1941 và Việt Minh :: Hội nghị Trung ương 8 năm 1941 hoàn chỉnh chuyển hướng chiến lược, đặt giải phóng dân tộc lên hàng đầu và gắn với việc thành lập Việt Minh.",Đội Việt Nam Tuyên truyền Giải phóng quân thành lập ngày 22/12/1944 | So sánh Đảng Cộng sản Việt Nam và Việt Minh | Hội nghị Trung ương 8 năm 1941 và Việt Minh | Đường 9 trong Chiến dịch Đường 9 - Nam Lào năm 1971 | Mặt trận Dân tộc Giải phóng miền Nam Việt Nam ra đời ngày 20/12/1960,10.0,4.0,2.0,1.5,1.5,1.0,,False,10.0,,,
432,G5K_0432,memory_multiturn,G5K_MEM_VNTTGPQ_19,2,200,Lực lượng vũ trang đó thành lập ngày nào?,Mặt trận Dân tộc Giải phóng miền Nam Việt Nam được thành lập ngày 20/12/1960; đây là tổ chức ở miền Nam nhằm tập hợp lực lượng miền Nam để đấu tranh chống Mỹ trong kháng chiến chống Mỹ. [1],"[1]: Mặt trận Dân tộc Giải phóng miền Nam Việt Nam ra đời ngày 20/12/1960 :: Chuẩn hóa theo canonical fact NLF_1960_FOUNDING_DATE: Mặt trận Dân tộc Giải phóng miền Nam Việt Nam ra đời ngày 20/12/1960; ý nghĩa cốt lõi là tập hợp lực lượng miền Nam đấu tranh chống Mỹ và chính quyền Sài Gòn trong kháng chiến chống Mỹ.. [TITLE] Mặt trận Dân tộc Giải phóng miền Nam Việt Nam ra đời ngày 20/12/1960 [SUMMARY] Ngày 20/12/1960, Mặt t...",Mặt trận Dân tộc Giải phóng miền Nam Việt Nam ra đời ngày 20/12/1960 | Đội Việt Nam Tuyên truyền Giải phóng quân thành lập ngày 22/12/1944 | So sánh Đảng Cộng sản Việt Nam và Việt Minh | Hội nghị Trung ương 8 năm 1941 và Việt Minh | Năm 1969: Chính phủ Cách mạng lâm thời và bối cảnh đàm phán,4.7,1.5,1.2,0.5,0.5,1.0,weak displayed citation support,True,8.5,Việt Minh | 1941,,
